<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOLUME>,<DES>
2005-01-03,22.060089127497083,22.41704919337061,22.060089127497083,22.0918197631836,5698936,0
2005-01-04,22.38531722519509,22.38531722519509,21.830047237541205,21.85384559631348,5893969,0
2005-01-05,22.01248944566837,22.01248944566837,21.72692147118171,21.73485374450684,5454638,1
2005-01-06,21.758654029122752,22.09974950489361,21.70312810700546,21.766586303710938,5606893,0
2005-01-07,21.81418362865168,21.845912730122485,21.45722510232132,21.552413940429688,6624430,1
2005-01-10,21.53654451350973,21.718989873050496,21.496881611955537,21.63966560363769,4510289,1
2005-01-11,21.544473693378603,21.766580388884314,21.50481079751985,21.584135055541992,7641967,1
2005-01-12,21.592068117985125,22.115608853564726,21.5444744816477,21.988689422607425,7918297,0
2005-01-13,22.115612321459626,22.115612321459626,21.917300871204034,22.01249122619629,6743436,0
2005-01-14,22.274263132715483,22.60742480797252,22.25046630839593,22.448776245117188,12502889,0
2005-01-18,22.45670839692585,22.885060434507245,22.409114748547346,22.79780387878418,9677344,0
2005-01-19,22.82159786717733,22.95644958821813,22.57569278002364,22.607421875,8632032,1
2005-01-20,22.52809647970433,22.774001554587294,22.40911084578476,22.6232852935791,5963811,1
2005-01-21,22.62329080923391,22.678818269905165,22.32979202270508,22.32979202270508,6256868,0
2005-01-24,22.329787302930367,22.42497611989283,22.13147586170428,22.17113876342773,6121439,0
2005-01-25,22.353585838425737,22.885058946636,22.17114046411153,22.84539604187012,10043690,0
2005-01-26,22.93265283159704,22.93265283159704,22.45670717160646,22.670883178710938,7490623,1
2005-01-27,22.543965076091222,22.655019990307448,22.258398583169114,22.448776245117188,7241764,1
2005-01-28,22.36945078130839,22.512234787070227,22.179073129423102,22.39324760437012,7795540,1
2005-01-31,22.686746231164552,22.88505767659696,22.567760590861607,22.71054458618164,6912722,1
2005-02-01,22.805734670799943,22.98024777090012,22.55189576116801,22.84539604187012,10887582,0
2005-02-02,22.916787675281224,22.924719949367805,22.75020685207159,22.86919403076172,7762088,0
2005-02-03,22.892991220850032,22.892991220850032,22.62328776279003,22.84539604187012,5205981,0
2005-02-04,22.82159617533431,23.28960949371401,22.74227191007835,23.24994659423828,9378814,0
2005-02-07,23.33720843718869,23.717965303702275,23.210290504148062,23.70210075378418,9398479,1
2005-02-08,23.70209919968449,23.789355752208635,23.49585699688042,23.67037010192871,6019159,1
2005-02-09,23.598972374122443,23.662432087936985,23.28167533874512,23.28167533874512,6622504,0
2005-02-10,23.42445931140399,23.456188401463567,23.17855272866072,23.28167533874512,5475418,0
2005-02-11,23.194422219963265,23.432395031509014,22.98817850314537,23.27374649047852,6097516,0
2005-02-14,23.194426054052823,23.35307462130828,23.00404685312876,23.313411712646484,5146680,0
2005-02-15,23.24995057395362,23.464126586914062,23.19442465235688,23.464126586914062,5094374,0
2005-02-16,23.400667848354846,23.400667848354846,23.218222459417102,23.26581764221192,4131069,0
2005-02-17,23.19441880738589,23.37686414261924,23.12302682105645,23.28167533874512,4824531,0
2005-02-18,23.2896123821668,23.29754465630663,23.05163955688477,23.05163955688477,5194425,0
2005-02-22,22.87712410906512,23.00404201596436,22.5439609609277,22.55189323425293,7571110,0
2005-02-23,22.55189717472353,22.877128106362992,22.290127508165515,22.726411819458008,6045109,1
2005-02-24,22.63915689349421,22.821602292376443,22.28219683731601,22.32979202270508,8553776,1
2005-02-25,22.290123592710604,22.60742066020703,21.82211026478382,22.12354278564453,10205170,0
2005-02-28,22.00456135113925,22.163209915161133,21.89350643610645,22.163209915161133,6596148,1
2005-03-01,22.18700106039205,22.61535146012683,22.131473617089146,22.59155464172364,7574962,0
2005-03-02,22.528094335626285,22.885054270802964,22.448770075997626,22.758134841918945,4694475,0
2005-03-03,22.758135508653822,22.821595224954983,22.536027268447484,22.662946701049805,6930056,1
2005-03-04,22.805734341244424,22.980247438822783,22.69467943646133,22.908855438232425,6135732,0
2005-03-07,22.900920933609232,23.00404202055335,22.805732119991923,22.972312927246094,4111911,1
2005-03-08,22.80573257429593,22.81366484778076,22.551893687999105,22.63121795654297,6433452,1
2005-03-09,22.51223578263925,22.62328916220088,21.964898092144207,22.19493865966797,9296300,1
2005-03-10,22.115613252941245,22.3773829059562,22.060085799139628,22.21080207824707,4978104,1
2005-03-11,22.30599063483009,22.377382636373323,21.7903836093126,21.88557243347168,6969184,1
2005-03-14,22.210799043043814,22.290123308907948,21.917298799237862,22.22666358947754,7984795,1
2005-03-15,22.44877566648953,22.98024879846468,22.44877566648953,22.686748504638672,10863457,1
2005-03-16,22.5677632578418,22.940586304052832,22.52810035058984,22.726411819458008,9857881,0
2005-03-17,22.88505400500408,22.916783095008867,22.464634360268363,22.504297256469727,6478763,1
