<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOLUME>,<DES>
2008-03-19,13.07543880327613,15.163113906320218,12.086540070255246,12.416172981262207,708486000,0
2008-03-20,12.833706621763294,14.284090901007211,12.635926566275609,14.141249656677246,198985200,1
2008-03-24,14.776344006978343,14.877431230818448,12.965561036721427,13.125982284545898,149566400,0
2008-03-25,13.312774703543443,14.119276144758986,13.14576022833652,13.899520874023438,87092000,0
2008-03-26,13.78524507511809,14.169817554697824,13.530329049287278,14.055543899536133,43111600,1
2008-03-27,14.07532602350847,14.226956023053457,13.767668303426378,13.824804306030273,39829600,0
2008-03-28,13.925888515000523,13.941271313842826,13.6599848912411,13.791837692260742,24675200,0
2008-03-31,13.756679278438924,13.950064146710918,13.635814050131355,13.703938484191895,22157200,0
2008-04-01,13.857763992346753,13.994011989277581,13.253437158394375,13.539118766784668,60410800,1
2008-04-02,13.563298473769024,13.695151329040527,13.295196717976957,13.695151329040527,43836400,1
2008-04-03,13.613840334145015,14.567578322843195,13.5852719118239,14.39397144317627,100868000,1
2008-04-04,14.262115678317834,14.354412478461839,14.009396812266854,14.169818878173828,36394400,0
2008-04-07,14.306066744406207,14.459896428642557,14.068730666966955,14.292881965637207,28301600,0
2008-04-08,14.26211299422167,14.99609456666105,14.242334154142025,14.963130950927734,53925600,0
2008-04-09,15.04004960688885,15.101580807652596,14.418141856913408,14.457697868347168,48324400,1
2008-04-10,14.539009292772098,14.664269728098718,14.30826559141271,14.528020858764648,22372000,1
2008-04-11,14.339031194714009,14.673058463385118,14.339031194714009,14.528020858764648,26421600,1
2008-04-14,14.657670831887604,14.77633883834733,14.40055765619107,14.433521270751953,28443600,1
2008-04-15,14.567575367772982,14.62471220082486,14.06433565637633,14.141249656677246,23888000,0
2008-04-16,14.187397083218602,14.712611947714503,14.187397083218602,14.534610748291016,25136800,0
2008-04-17,14.560984425186485,14.888419302766215,14.50604560857111,14.732393264770508,22459600,0
2008-04-18,14.945558226701195,15.481760011590467,14.767555295944636,15.163115501403809,104099600,1
