<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOLUME>,<DES>
2005-01-03,75.29972915591367,75.550966428773,74.89774404277694,75.33561706542969,4225300,0
2005-01-04,75.2279779747056,75.51510327201959,74.58911487802317,74.84752655029297,5154200,1
2005-01-05,74.47423844606143,75.35716435732628,74.35220968298262,74.5101318359375,3649300,1
2005-01-06,74.62498909428038,75.55098279474798,74.58910117699027,75.53662872314453,3590100,0
2005-01-07,75.53662425457101,75.70172071277739,74.94082900185849,75.2136001586914,3075000,0
2005-01-10,74.85470514824597,75.68020405644876,74.84752537295685,75.35718536376953,2686200,1
2005-01-11,74.68961380338908,75.14184109963988,74.22302695556978,74.77574920654297,3132600,0
2005-01-12,74.72547970172909,74.84033417416339,73.5123608268772,74.12968444824219,3975800,1
2005-01-13,73.79230446227814,74.62497739885413,73.77794491636216,73.8927993774414,3256300,1
2005-01-14,74.0076577201006,74.90493777363373,73.89280872106103,74.8116226196289,2794400,1
2005-01-18,74.36656628749999,75.50072953686384,74.33785266993301,75.37152099609375,3224800,1
2005-01-19,74.89059292605884,75.17054389911517,74.5173213109414,74.69677734375,3550400,1
2005-01-20,74.2948037847404,74.48861390666463,73.8497508146601,74.2230224609375,3252100,1
2005-01-21,74.2589998618529,75.22321844096213,73.96398148746282,74.35254669189453,4581000,1
2005-01-24,74.35252909993049,75.22320064299538,74.14385493822857,74.28776550292969,3895400,1
2005-01-25,74.906608682759,75.33834596969483,73.83445989740356,74.01435089111328,3365000,1
2005-01-26,74.24458812331648,74.48923716378424,73.24439494759565,74.30215454101562,3979900,1
2005-01-27,74.38133241950374,75.07930488581769,74.12228894114155,74.83465576171875,3479100,1
2005-01-28,75.30237792174835,76.7846780881439,74.8346601975461,76.36013793945312,5854200,1
2005-01-31,77.26675410763268,77.6912995781933,77.10125751813635,77.60494995117188,3826500,1
2005-02-01,77.4610443120819,78.38928227458919,77.20919807958056,78.00071716308594,3369200,0
2005-02-02,77.8208239533829,78.41086603375655,77.70569111339,78.1374282836914,2858400,1
2005-02-03,78.00074270824696,78.38930794700492,77.85682660694516,78.24539184570312,2933200,1
2005-02-04,78.24535642271734,79.38946557829802,78.22377038975391,79.16639709472656,3726700,0
2005-02-07,79.16640728415561,79.30312616363487,78.66991199258703,78.85699462890625,2684800,1
2005-02-08,79.13043704855605,80.54078152839126,79.08726497452976,80.26734924316406,4222400,0
2005-02-09,80.59115110692284,81.56256120533362,80.12343350699571,80.19538879394531,4589600,1
2005-02-10,80.4472379661526,81.29632350067322,80.41125757890761,81.14521026611328,3585900,0
2005-02-11,81.15240744152955,81.97990693963769,80.64151778370118,81.14521026611328,3942900,0
2005-02-14,81.15239440943104,81.58413153785767,80.36807259993681,80.56954956054688,2267900,0
2005-02-15,80.95094301307272,81.44744388696746,80.77105202859923,81.10205078125,2459000,0
2005-02-16,80.8430049685125,81.03729030039088,80.31052920714265,80.78543853759766,2228800,0
2005-02-17,81.02286756407378,81.17397527491194,79.54056817123127,79.583740234375,2349400,0
2005-02-18,79.61973838011656,79.72767405189605,78.14463034208165,78.43245697021484,3331900,0
2005-02-22,77.74888626436432,78.61955797691934,77.36751276297724,77.61216735839844,2515000,1
2005-02-23,78.15901959478116,78.72747563856026,77.83521260056382,78.51160430908203,2764100,1
2005-02-24,78.18060564767399,78.58355960696731,77.8064294084708,78.07266998291016,1995900,1
2005-02-25,78.23819227616691,79.3319270866862,78.09427618936347,79.22399139404297,2222200,0
2005-02-28,79.15200263887286,79.23115508069853,77.96472150132276,78.28852844238281,2650000,1
2005-03-01,77.9935102217516,79.69887819372319,77.9935102217516,79.16639709472656,2504400,0
2005-03-02,78.61234773281559,80.1018446281597,78.59076169648016,78.9577407836914,2217100,0
2005-03-03,79.43982925564089,79.77082788085099,78.43243903248597,78.72746276855469,2061300,0
2005-03-04,79.29595398549573,81.18841089969217,79.17362941784044,80.25297546386719,3103600,0
2005-03-07,80.55517538295274,81.39706930750472,80.25295986636321,81.16680908203125,2543300,1
2005-03-08,81.16677884067879,81.43301386759727,80.66308101086196,81.04444885253906,2702600,0
2005-03-09,80.95095597267621,80.95095597267621,79.74208814389073,79.77806854248047,2718500,0
2005-03-10,80.1953834492911,80.59114573589288,79.74206023086771,80.10903930664062,2430800,0
2005-03-11,80.1161999085497,80.26731307923151,78.36766582023888,78.82818603515625,2983800,1
2005-03-14,79.01531965993344,79.69171156449751,78.47564666965468,79.15203857421875,2701400,0
2005-03-15,80.37527958747467,80.51919565090817,79.46143591647694,79.54058837890625,3080300,0
2005-03-16,79.54059861404448,79.56938183043495,78.14464281321106,79.13044738769531,3160100,0
2005-03-17,79.13044739416247,80.04429118282663,78.03670713058386,79.18081665039062,5540200,0
2005-03-18,78.93615178880066,79.65571563551656,78.83541328944735,79.13763427734375,7553500,0
2005-03-21,79.22397870195739,79.75645441323137,78.86419677734375,78.86419677734375,3944600,0
2005-03-22,78.97212222432992,79.86437974465352,77.47542829422622,77.7056884765625,5687400,1
2005-03-23,77.42507426401585,78.37489838901176,77.3531189722416,77.75607299804688,4449100,1
2005-03-24,78.27414943125365,78.79223624659133,77.97913112741956,78.00071716308594,2915600,1
2005-03-28,78.39649170844456,79.14483889003877,78.10867051461688,78.9217758178711,2543200,1
2005-03-29,78.92177877115239,79.60536236682914,77.97915169946731,78.03671264648438,3836100,0
2005-03-30,77.84960433339819,79.08005769445406,77.84960433339819,79.00810241699219,4057300,1
2005-03-31,79.15203360235407,79.33912176438677,78.47564174027696,79.14483642578125,3790100,0
2005-04-01,79.68447570554264,79.91473585002421,77.93593584625489,78.64830780029297,5625700,0
2005-04-04,78.540382593125,80.10903175142154,78.1302314847089,79.87157440185547,6114600,0
2005-04-05,79.83560439096716,80.51919332035844,79.47582247755166,79.5765609741211,4656300,1
2005-04-06,79.83563174232427,81.05169678303517,79.72050434530402,80.95095825195312,5276800,1
2005-04-07,80.95093535853786,81.97991191202208,80.7350640016471,81.69208526611328,4735900,0
2005-04-08,81.49059801941108,82.21016179883193,81.15240216470953,81.26033782958984,3801400,0
2005-04-11,81.63452164243562,81.89356508366588,80.53358976212546,80.65591430664062,3599100,0
2005-04-12,80.26734928224799,80.92934670354343,79.25276162344471,80.41845703125,5921800,1
2005-04-13,80.42564621233574,80.5911483074236,78.9577408420779,79.15921783447266,4684700,0
2005-04-14,79.25995401217588,79.43984496295711,78.02230339242725,78.06547546386719,4350600,1
2005-04-15,77.96473179763422,78.48281857988273,76.6263427734375,76.6263427734375,5600500,0
2005-04-18,76.77023102378692,77.70566027320984,76.48960169997666,77.2451400756836,4059600,0
2005-04-19,77.35312396846926,77.65533950734329,76.74869289072123,76.77027893066406,4613900,1
2005-04-20,76.7774761945165,76.91419511053525,74.88502486095281,75.07211303710938,5484400,0
2005-04-21,75.91399895535872,76.93577847681773,74.43889061858502,75.63336944580078,7066500,1
2005-04-22,75.73433524755295,76.27529478503547,74.443244491077,75.15010070800781,7265000,0
2005-04-25,76.09496853902864,76.75133536403919,75.40975538368586,76.26807403564453,3600400,0
2005-04-26,76.26807764582931,77.31393601492519,75.82088796649327,76.25365447998047,3703400,0
2005-04-27,76.21755297342074,78.01354170123274,75.88576528347997,77.72502899169922,3631200,0
2005-04-28,77.14084527637135,77.8188498108364,76.41235689670809,76.62152862548828,3574100,1
2005-04-29,77.27064582233686,77.37883881287321,75.37368333290587,77.0254135131836,4585000,0
2005-05-02,76.34744979349477,76.34744979349477,74.29180389315313,75.3448715209961,6286100,1
2005-05-03,74.68844340194501,75.6621689611486,74.32780389831983,75.27989196777344,5618200,0
2005-05-04,75.87858381000783,77.28508181444127,75.48188347767373,76.65035247802734,5198800,0
2005-05-05,77.03261760825657,77.38604286097242,75.41694830428027,75.95069885253906,4722400,0
2005-05-06,76.27529348716607,76.58544383682899,75.37369427336978,75.50352478027344,3804000,0
2005-05-09,75.35926819439112,76.12382253720226,75.17173402435124,76.094970703125,3631100,0
2005-05-10,75.17174131040096,75.20780197929923,73.4334552835033,73.64984130859375,6365100,0
2005-05-11,73.96720012862191,75.04190482780203,73.5488567816116,74.83273315429688,5132100,0
2005-05-12,74.6524008460391,74.8182974914279,71.65187658608953,72.28660583496094,7465400,1
2005-05-13,71.76729921538595,72.27219258658549,69.54575737625792,70.55554962158203,9189000,1
2005-05-16,70.6853909572526,71.615842172041,70.54113725851018,70.98832702636719,4893300,0
2005-05-17,70.32477192686859,71.13260718544139,70.14445199885098,70.93785858154297,5396100,0
2005-05-18,71.40668395628306,72.10632608359576,71.04604413832203,71.82502746582031,5248400,0
2005-05-19,72.12796777304823,72.48860761191347,71.57258484248374,72.21452331542969,3734500,0
2005-05-20,72.09184952938537,72.99344847549035,71.80334226897038,72.90689849853516,3495500,1
2005-05-23,73.31805318413937,73.31805318413937,72.34432708046668,72.62562561035156,3706200,0
2005-05-24,72.48860341016614,72.48860341016614,71.19029786433568,71.82502746582031,4118500,0
2005-05-25,71.91154901595586,71.91154901595586,70.12999364336447,70.14441680908203,6690600,1
2005-05-26,70.72142573879962,70.80076688876466,69.27165304743913,69.67556762695312,7984100,0
2005-05-27,69.92805537255725,69.94248404626916,68.6369697246018,68.8822021484375,6726800,1
2005-05-31,68.44941231477767,70.3752268838744,68.34121931027144,70.32473754882812,7687500,1
2005-06-01,70.25258807947274,71.96923042090253,69.754903720843,71.14697265625,6487000,1
2005-06-02,70.68536538840391,71.03158184424586,70.12998279592439,70.44734191894531,3975200,1
2005-06-03,70.36082373638659,70.779161701681,69.71888536404927,70.18050384521484,3299100,1
2005-06-06,69.78379158279785,71.24798808644422,69.55298236305445,70.98832702636719,3379800,1
2005-06-07,71.55091241512923,71.74566092969464,70.88733670511554,70.97389221191406,3734200,0
2005-06-08,71.4788183655958,71.57258825003856,70.93785858154297,70.93785858154297,3018700,1
2005-06-09,71.5509439124787,72.38763100440636,71.12539153163533,72.09190368652344,4091100,1
2005-06-10,72.2217036980971,72.2217036980971,71.17585077857635,71.4427261352539,1879100,1
2005-06-13,71.24799116762145,71.9620563622507,70.98112126311439,71.59420776367188,4434400,1
2005-06-14,71.87550542838434,72.25056835833077,70.86571299755408,70.90177917480469,4687900,1
2005-06-15,71.11815865780937,71.86107567339748,70.54834718397822,71.54371643066406,6113000,1
2005-06-16,72.1279380693849,74.50816222684459,71.19027267331292,74.0393295288086,10327600,1
2005-06-17,74.11143669359397,75.18614114473117,73.78686325960895,74.86878204345703,6254200,1
