date,dqn_dow30_w55_equal,bh_dow30_w55_equal,dqn_dow30_w55_price,bh_dow30_w55_price,dqn_dow30_w60_equal,bh_dow30_w60_equal,dqn_dow30_w60_price,bh_dow30_w60_price,dqn_dow30_w65_equal,bh_dow30_w65_equal,dqn_dow30_w65_price,bh_dow30_w65_price,dqn_dow30_w75_equal,bh_dow30_w75_equal,dqn_dow30_w75_price,bh_dow30_w75_price
2025-04-03 00:00:00,,,,,1.1926994764764658,1.1885521799607108,1.1586593685644306,1.1493030020841433,1.29381884955053,1.1885521799607108,1.2846537011720358,1.1493030020841433,1.556047416322415,1.1885521799607108,1.5268259938455653,1.1493030020841433
2025-04-04 00:00:00,,,,,1.1649107467659852,1.1230420263943202,1.1310227875527092,1.0881833050738026,1.2733979370583306,1.1230420263943202,1.2727405453232603,1.0881833050738026,1.5460820319942767,1.1230420263943202,1.5175321332393183,1.0881833050738026
2025-04-07 00:00:00,,,,,1.160484681360723,1.1147571719504306,1.1249327801830797,1.0782112381696956,1.2709880879165518,1.1147571719504306,1.2718117838521281,1.0782112381696956,1.54710864223576,1.1147571719504306,1.5185777234965796,1.0782112381696956
2025-04-08 00:00:00,,,,,1.1545637276308383,1.1001758333391636,1.1220687699150134,1.0689684669150354,1.26692682383465,1.1001758333391636,1.2732545587291368,1.0689684669150354,1.5449813000701567,1.1001758333391636,1.5221775195344691,1.0689684669150354
2025-04-09 00:00:00,,,,,1.2113808489161635,1.1892406073092963,1.1776937018704667,1.1545629239309834,1.312616396645622,1.1892406073092963,1.3221382282630192,1.1545629239309834,1.593358660440616,1.1892406073092963,1.5615569611951086,1.1545629239309834
2025-04-10 00:00:00,,,,,1.1900217554316055,1.1555807096532036,1.157658736429325,1.1257130147738688,1.2971784097402013,1.1555807096532036,1.310074019406734,1.1257130147738688,1.5898325149253771,1.1555807096532036,1.5588866661278769,1.1257130147738688
2025-04-11 00:00:00,,,,,1.2050247714037932,1.174322030799706,1.1710728773205021,1.14255061111918,1.3109458066125002,1.174322030799706,1.3224465195121486,1.14255061111918,1.6033607434281727,1.174322030799706,1.5704620879164448,1.14255061111918
2025-04-14 00:00:00,,,,,1.2133356283717023,1.1844544619210635,1.1779723822088806,1.151691359349977,1.3162465461176105,1.1844544619210635,1.324528733841133,1.151691359349977,1.6120930817348382,1.1844544619210635,1.5777181332341057,1.151691359349977
2025-04-15 00:00:00,,,,,1.2069754651945497,1.1795877511140573,1.1707877693470454,1.1461027295019472,1.3114070986093909,1.1795877511140573,1.3194978789196474,1.1461027295019472,1.6064752934821875,1.1795877511140573,1.5712260053350318,1.1461027295019472
2025-04-16 00:00:00,,,,,1.194461636426193,1.157146742984426,1.1595878418215664,1.1268789194729087,1.3005104413082458,1.157146742984426,1.3106314384709683,1.1268789194729087,1.5920795054869747,1.157146742984426,1.5577928754782875,1.1268789194729087
