date,1101.TW,1216.TW,1301.TW,1303.TW,1326.TW,2002.TW,2207.TW,2301.TW,2303.TW,2308.TW,2317.TW,2327.TW,2330.TW,2345.TW,2357.TW,2379.TW,2382.TW,2395.TW,2408.TW,2412.TW,2454.TW,2603.TW,2801.TW,2880.TW,2881.TW,2882.TW,2883.TW,2884.TW,2885.TW,2886.TW,2887.TW,2890.TW,2891.TW,2892.TW,2912.TW,3008.TW,3034.TW,3037.TW,3045.TW,3231.TW,3711.TW,5880.TW,6505.TW,9910.TW
2025-07-17,0,30,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-18,0,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-21,0,18,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-23,0,64,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0
2025-07-24,0,2,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,85,-19,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,-17,0,0,0,0
2025-07-25,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,9,-16,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,-17,0,0,0,0
2025-07-28,0,87,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,4,-5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-8,0,0,0,0
2025-07-29,0,35,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0
2025-07-30,0,33,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0
2025-07-31,0,-3037,0,0,-559,0,0,0,0,-123,0,0,0,-337,0,0,0,0,0,-451,-87,0,-137,-48,0,-770,-1,0,0,0,0,-283,-375,0,-717,0,0,0,0,-96,-103,0,0,0
2025-08-04,0,48,52,0,0,0,41,9,59,0,0,37,0,46,0,12,0,53,0,26,0,0,43,0,2,16,0,0,54,0,0,12,9,0,67,87,0,0,0,2,0,0,0,0
2025-08-05,0,48,52,0,0,0,41,9,59,0,0,37,0,46,0,12,0,53,0,26,0,0,43,0,2,16,0,0,54,0,0,12,9,0,67,87,0,0,0,2,0,0,0,0
2025-08-06,0,48,52,0,0,0,41,9,59,0,0,37,0,46,0,12,0,53,0,26,0,0,43,0,2,16,0,0,54,0,0,12,9,0,67,87,0,0,0,2,0,0,0,0
2025-08-07,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0
2025-08-08,78,75,60,0,92,0,0,61,-88,84,0,-53,0,-27,0,-36,0,79,0,-2,41,0,-43,0,-6,96,0,0,-23,0,8,0,53,0,63,-55,0,0,0,52,1,0,0,0
2025-08-11,66,80,58,0,90,0,-12,48,-88,85,0,-58,0,-24,0,0,0,83,0,12,30,0,-51,39,0,95,0,0,-50,0,14,31,36,0,63,-69,0,0,0,48,18,0,0,0
2025-08-12,-32,0,0,0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,-7,0,0,-39,0,0,0,0,0,0,-22,0,0,0,7,25,0,0,0,0,-1,0,0,0
2025-08-13,22,85,52,0,79,0,-33,11,-4,70,0,0,0,1,0,0,0,75,0,40,-2,0,-36,46,0,87,0,0,-65,0,0,52,22,0,61,-59,0,0,0,41,-6,0,0,0
2025-08-14,-32,0,0,0,0,0,0,0,2,-30,0,0,0,0,0,0,0,0,0,0,-7,0,0,-45,0,0,0,0,0,0,0,0,0,0,5,31,0,0,0,0,-1,0,0,0
2025-08-15,-21,90,60,0,65,0,-46,-28,-2,44,0,0,0,0,0,0,0,42,0,65,-4,0,0,31,0,78,0,0,-24,0,0,47,33,0,46,-23,0,0,0,49,-11,0,0,0
2025-08-18,-23,88,44,0,64,0,-32,-32,0,29,0,0,0,16,0,19,0,18,0,68,-25,0,0,37,0,85,0,0,0,0,0,56,48,0,48,-22,0,0,0,67,0,0,0,19
2025-08-19,-6,84,13,0,70,0,0,-19,0,25,0,0,1,-8,0,30,0,4,0,62,-26,0,0,53,0,93,0,0,0,0,36,67,63,0,58,-41,0,0,0,80,35,0,0,50
2025-08-20,-32,0,0,0,0,0,0,0,2,-30,0,0,-1,0,0,0,0,0,0,0,0,0,1,-45,0,0,0,0,0,0,-36,0,0,0,8,32,0,0,0,0,-1,0,0,-69
2025-08-21,-20,91,0,0,1,0,0,-32,-2,0,0,0,0,0,0,0,0,-5,0,0,0,0,-1,0,0,19,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
2025-08-22,0,93,0,0,76,0,0,-25,0,0,0,0,0,0,0,-13,0,-17,0,65,0,0,0,0,0,86,0,0,0,0,0,5,65,0,52,-11,0,0,0,0,0,0,0,0
2025-08-25,0,93,0,0,77,0,0,-11,0,-7,0,0,0,0,0,-15,0,-45,0,0,0,0,0,0,0,88,0,0,0,0,0,7,76,0,36,0,0,0,0,0,0,0,0,0
2025-08-26,0,94,0,0,85,0,0,0,0,0,0,0,0,14,0,-21,0,-38,0,0,0,0,0,0,0,90,0,0,0,0,0,11,77,0,72,-12,0,0,0,0,0,0,0,0
2025-08-27,0,94,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,-26,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0
2025-08-28,0,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0
2025-08-29,0,90,0,0,77,0,0,0,0,-9,0,0,0,0,0,0,0,-27,0,0,0,0,0,0,0,84,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0
2025-09-01,0,83,0,0,1,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-02,0,79,0,0,0,0,0,0,0,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,64,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0
2025-09-03,0,81,0,0,0,0,0,0,0,-23,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,69,0,0,0,0,0,0,3,0,28,0,0,0,0,0,0,0,0,0
2025-09-04,0,83,0,0,0,0,0,0,0,-26,0,0,0,0,0,0,0,-19,0,0,0,0,0,0,0,74,0,0,0,0,0,1,1,0,51,0,0,0,0,0,0,0,0,0
2025-09-05,0,86,0,0,0,0,0,0,0,-27,0,0,0,0,0,0,0,-28,0,0,0,0,0,0,0,78,0,0,0,0,0,0,1,0,68,0,0,0,0,0,0,0,0,0
2025-09-08,0,84,0,0,0,0,0,0,0,-27,0,0,0,0,0,0,0,-21,0,0,0,0,0,0,0,75,0,0,0,0,0,0,5,0,59,0,0,0,0,0,0,0,0,0
2025-09-09,0,83,0,0,1,0,0,0,0,-25,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,73,0,0,0,0,0,0,2,0,52,0,0,0,0,0,0,0,0,0
2025-09-10,0,84,0,0,0,0,0,0,0,-26,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0
2025-09-11,0,90,0,0,56,0,0,0,0,-23,0,0,0,0,0,0,0,-48,0,0,0,0,0,0,0,86,0,0,0,0,0,1,76,0,71,0,0,0,0,0,0,0,0,0
2025-09-12,0,87,0,0,1,0,0,0,0,-18,0,0,0,0,0,0,0,-31,0,0,0,0,0,0,0,79,0,0,0,0,0,0,1,0,53,0,0,0,0,0,0,0,0,0
2025-09-15,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,0,0,0,0,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-16,0,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-48,0,0,0,0,0,0,0,86,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0
2025-09-17,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-19,0,-2358,-443,0,-871,0,0,0,0,0,0,0,0,-110,0,0,0,0,0,-388,0,0,-1,-74,0,-1898,0,0,0,0,0,-314,-665,0,-1199,-94,0,0,0,-336,-34,0,0,0
2025-09-22,0,48,52,0,0,0,41,9,59,0,0,37,0,46,0,12,0,53,0,26,0,0,43,0,2,16,0,0,54,0,0,12,9,0,67,87,0,0,0,2,0,0,0,0
2025-09-23,0,48,52,0,0,0,41,9,59,0,0,37,0,46,0,12,0,53,0,26,0,0,43,0,2,16,0,0,54,0,0,12,9,0,67,87,0,0,0,2,0,0,0,0
2025-09-24,0,48,52,0,0,0,41,9,59,0,0,37,0,46,0,12,0,53,0,26,0,0,43,0,2,16,0,0,54,0,0,12,9,0,67,87,0,0,0,2,0,0,0,0
2025-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0
2025-09-26,81,98,94,0,98,0,-86,13,-99,98,0,-85,0,-21,10,-36,0,88,0,58,89,0,-98,58,-4,98,28,0,-94,0,0,-12,43,0,-6,-97,0,29,0,60,0,0,0,0
2025-09-30,-32,0,0,0,0,0,0,0,2,-30,0,0,0,0,-10,0,0,0,0,0,-7,0,0,-45,0,0,-26,0,1,0,0,0,0,0,4,44,0,-29,0,0,0,0,0,0
2025-10-01,56,98,94,0,97,0,-37,-23,-80,98,0,-26,0,0,0,0,0,86,0,74,82,0,-31,65,-2,96,50,0,-69,0,0,0,0,0,-10,-97,0,21,0,51,0,0,0,0
2025-10-02,0,99,92,0,97,0,0,-17,0,97,0,0,0,0,0,0,0,79,0,78,68,0,0,3,0,96,1,0,0,0,0,0,0,0,-9,-97,0,0,0,0,0,0,0,0
2025-10-03,4,99,91,0,97,0,0,0,0,97,0,0,0,0,0,0,0,33,0,82,0,0,0,75,0,96,0,0,0,0,0,0,0,0,-11,-57,0,0,0,0,0,0,0,0
2025-10-07,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
2025-10-08,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0
2025-10-09,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0
2025-10-13,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0
2025-10-14,-4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0
2025-10-15,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0
2025-10-16,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0
2025-10-17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0
2025-10-20,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0
2025-10-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
2025-10-22,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0
2025-10-23,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0
2025-10-27,-105,-590,-528,0,-404,0,0,0,0,-360,0,0,0,-117,0,0,0,-445,0,-370,-232,0,0,-156,0,-434,-56,0,0,0,0,-24,-33,0,-158,0,0,-21,0,-117,0,0,0,0
2025-10-28,0,48,52,0,0,0,41,9,59,0,0,37,0,46,0,12,0,53,0,26,0,0,43,0,2,16,0,0,54,0,0,12,9,0,67,87,0,0,0,2,0,0,0,0
2025-10-29,0,48,52,0,0,0,41,9,59,0,0,37,0,46,0,12,0,53,0,26,0,0,43,0,2,16,0,0,54,0,0,12,9,0,67,87,0,0,0,2,0,0,0,0
2025-10-30,0,48,52,0,0,0,41,9,59,0,0,37,0,46,0,12,0,53,0,26,0,0,43,0,2,16,0,0,54,0,0,12,9,0,67,87,0,0,0,2,0,0,0,0
2025-10-31,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,87,0,0,0,0,0,0,0,0
2025-11-03,96,97,96,0,99,0,-78,68,-99,99,0,-92,0,-49,55,-36,0,97,0,11,96,0,-99,55,29,99,28,0,-93,0,0,-36,41,21,4,-99,0,8,0,47,0,0,0,0
2025-11-04,-32,0,0,0,0,0,0,0,3,-30,0,0,0,0,-43,0,0,0,0,0,-7,0,0,-45,0,0,-26,0,1,0,0,0,0,-21,3,44,0,-8,0,0,0,0,0,0
2025-11-05,95,97,95,0,99,0,-45,63,-83,99,0,-19,0,-55,19,0,0,96,0,4,94,0,-30,68,0,99,0,0,-70,0,0,0,45,2,0,-99,0,0,0,60,0,0,0,0
2025-11-06,27,98,95,0,99,0,0,0,0,99,0,0,0,-31,0,0,0,97,0,0,77,0,0,0,0,98,0,0,0,0,0,0,0,-2,0,-99,0,0,0,0,0,0,0,0
2025-11-07,24,98,95,0,99,0,0,0,0,99,0,0,0,-3,0,0,0,96,0,0,50,0,0,0,-5,98,0,0,0,0,0,0,0,0,0,-95,0,0,0,0,0,0,0,0
2025-11-10,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-11,0,10,0,0,0,0,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-12,0,12,0,0,1,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0
2025-11-13,0,4,0,0,1,0,0,-16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0
2025-11-14,0,8,0,0,0,0,0,-14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-4,0,0,0,0,0,0,0,0,0
2025-11-17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26,0,0,0,0,4,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01,0,0,0,0,22,0,0,0,0,6,0,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-02,0,4,0,0,1,0,0,-1,0,12,0,0,0,0,-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-03,0,10,0,0,1,0,0,-18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-04,0,9,0,0,0,0,0,-30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0
2025-12-05,0,9,0,0,1,0,0,-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-08,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0
2025-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0
2025-12-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
2025-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-22,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0
2025-12-23,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0
2025-12-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0
2025-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-29,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0
2025-12-30,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0
2025-12-31,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21,0,0,0,0,0,0,-1,0,0,0,0
2026-01-02,0,5,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34,0,0,0,0,0,0,-11,0,0,0,0
2026-01-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,-11,0,0,0,0
2026-01-06,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0,0,0
2026-01-07,0,2,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-34,0,0,0,0
2026-01-08,0,9,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0
2026-01-09,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0
2026-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-20,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0
2026-01-21,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0
2026-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-26,0,3,0,0,0,0,0,-9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-27,0,16,0,0,1,0,0,-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28,0,14,0,0,1,0,0,-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
